id,label
1,0.16678146832243515
2,0.03967212958987817
3,0.07360316804242682
4,0.038093519696819865
5,0.038839209899410754
6,0.057959962382318264
7,0.027044389121427773
8,0.035530362166456504
9,0.0724779210405633
10,0.033001643815348994
11,0.0279450230750769
12,0.06441083317893771
13,0.02345258170538197
14,0.14888995927265833
15,0.13133382930772491
16,0.06712607146090654
17,0.0899544290893342
18,0.08109809557738225
19,0.028455571116669617
20,0.028455571116669617
21,0.04697184709398801
22,0.02391185873865735
23,0.08959078847442065
24,0.06962458086948702
25,0.05633865656972925
26,0.0762889218068872
27,0.156658692175492
28,0.09416705424532991
29,0.0425068742566171
30,0.060006455045585744
31,0.2371000595797983
32,0.0934200772980227
33,0.0712121525736958
34,0.04580100859777402
35,0.07653467008848235
36,0.031387403789941204
37,0.046532841952077915
38,0.07218959747687823
39,0.06691221198715186
40,0.04557080753909062
41,0.0377403402191917
42,0.05839548025519912
43,0.04046831540540183
44,0.04710872132587812
45,0.07583137121408387
46,0.03766561568888798
47,0.04258357692376918
48,0.02802597585026747
49,0.036820248187113526
50,0.04636382532415494
51,0.06004626679919897
52,0.04156615954761948
53,0.036307897943165454
54,0.06652989432492397
55,0.03790457968996082
56,0.04208666444511867
57,0.027254942039960924
58,0.050714918368461495
59,0.025177629565203957
60,0.03427182781349137
61,0.09951448088905393
62,0.021277168817197014
63,0.060835706606597664
64,0.061104083176702316
65,0.0331256125442158
66,0.035475806016375656
67,0.043990850456783824
68,0.018851384138536407
69,0.037907654828693786
70,0.07146864304927183
71,0.0285480140363667
72,0.07490305424116321
73,0.02378037064325037
74,0.03437065322458587
75,0.009411327014281823
76,0.04237637670536945
77,0.03077128831061765
78,0.025114675632058363
79,0.021576087876043804
80,0.022660769089063088
81,0.029693935410501877
82,0.047325123003834624
83,0.05146046758172104
84,0.06529437421943057
85,0.047429580474631826
86,0.028269832329946003
87,0.036065099302904274
88,0.03511242109656007
89,0.03896634862994008
90,0.05195127360847154
91,0.03138731680353219
92,0.029248296006883587
93,0.02754304374198847
94,0.02754304374198847
95,0.03686529723734188
96,0.03943750312880616
97,0.014074438645816678
98,0.06280245655221223
99,0.04946072806683199
100,0.03571247053316886
101,0.02914184637277464
102,0.047798202222692
103,0.03958691539979124
104,0.05741128574233358
105,0.027137987703415658
106,0.03036427289274121
107,0.049072995546733555
108,0.03193668614241303
109,0.025142123246217573
110,0.022854813658398636
111,0.06066898376364775
112,0.03625780050646955
113,0.029457521527879598
114,0.023227656591621196
115,0.021809296942611484
116,0.03888253408807758
117,0.039646260961704205
118,0.03369035145348663
119,0.030318108681693233
120,0.07463083281606142
121,0.026132381371163048
122,0.07058154598668488
123,0.022508457042951426
124,0.036173981030229944
125,0.03663523899184603
126,0.03440775428356789
127,0.060253477340047185
128,0.028022849082948883
129,0.028959464593685993
130,0.02974414946079619
131,0.02988247182498098
132,0.030676190372115362
133,0.02944219497344965
134,0.08757748793138874
135,0.03265981377838758
136,0.03007579555261976
137,0.03837773950339293
138,0.02305216985503961
139,0.039014503179597364
140,0.02406174779398092
141,0.036412934715310395
142,0.040562026970471336
143,0.04155126851042623
144,0.08762240018309103
145,0.029092827248218735
146,0.042384073929930814
147,0.02773115493462369
148,0.03249424994510149
149,0.027836666254190776
150,0.03413650737820011
151,0.031916133038346284
152,0.034120060399955666
153,0.0472395860472661
154,0.0364662783157355
155,0.03563232031399517
156,0.03399242327240213
157,0.032306022756773516
158,0.028679161011423347
159,0.05349857593848291
160,0.022039351973937815
161,0.02345504737910732
162,0.0451746134190684
163,0.032341380664735464
164,0.020362264800986074
165,0.002860409363628214
166,0.04941747411332188
167,0.028868706047746093
168,0.03451977266086162
169,0.045361329513409904
170,0.03317766488338232
171,0.03866125150575924
172,0.03145129153665349
173,0.07392778993614664
174,0.04179589253232763
175,0.03350610556019249
176,0.12532503515019736
177,0.034739650095448826
178,0.08457657550685717
179,0.050871606485356755
180,0.04861376602422654
181,0.047340042556665546
182,0.05857581170413216
183,0.043942306433763165
184,0.0544166043043504
185,0.04917750243994763
186,0.05454622281121359
187,0.039536723528759865
188,0.06356356464541509
189,0.049956632684189504
190,0.03854328571465665
191,0.045414022356541905
192,0.051379894833362305
193,0.04854593625195383
194,0.041882925810463566
195,0.039754661166127796
196,0.06038393608159059
197,0.03923397328516925
198,0.03778137669952174
199,0.04338323299101348
200,0.042763584042159276
201,0.050820002165317624
202,0.045003646786233246
203,0.03849120457586828
204,0.04448131828050919
205,0.0419218873215906
206,0.04374303351320553
207,0.03918099689620376
208,0.047618624420572755
209,0.049309185672884025
210,0.0425298818729822
211,0.03898781686750805
212,0.03928701837434271
213,0.050259231991974754
214,0.04620270269641547
215,0.04504962529970282
216,0.04453271995097967
217,0.04806706453918771
218,0.04049616283513963
219,0.04434345332316186
220,0.04797833052465021
221,0.04821138811305484
222,0.05953657615666889
223,0.042468633743069445
224,0.04565851155094526
225,0.08996950608260297
226,0.045985002231876834
227,0.045985002231876834
228,0.056818417714877875
229,0.04867427482844096
230,0.03873605554560446
231,0.033376092240892656
232,0.053798275901349564
233,0.039128089126354106
234,0.07950650343174394
235,0.07437034056220597
236,0.0613343354817862
237,0.05196521123759798
238,0.04417793476077413
239,0.035247721648626246
240,0.03472432915928632
241,0.0425068742566171
242,0.0425068742566171
243,0.0425068742566171
244,0.0425068742566171
245,0.0425068742566171
246,0.0425068742566171
